Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
PFKFB3,0.070239777,-0.54419365,0.684673204,0.399672822,-0.77941736,1.578763003,-0.582231954,-1.606528232,0.442064325,0.325281196,-1.058884283,1.709446676,-0.212961841,-0.607221902,0.181298219
PFKFB4,0.322033939,-0.417480164,1.061548042,0.18318092,-0.826472657,1.192834496,-0.05676578,-1.28433096,1.1707994,-0.068242273,-1.241432004,1.104947458,-0.380206805,-1.301899941,0.54148633
PFKL,0.95725338,-0.707991701,2.62249846,-0.203437704,-0.797197403,0.390321996,-0.054566428,-0.7821733,0.673040444,-0.37594156,-1.072662555,0.320779434,-0.323307688,-0.679956251,0.033340876
PFKM,-0.726566508,-1.155226179,-0.297906838,-0.047274923,-0.523517783,0.428967938,-0.032289621,-1.08103519,1.016455948,0.111826247,-1.453141872,1.676794366,0.694304804,-0.020882483,1.409492091
PFKP,1.055592527,0.128393177,1.982791877,0.023199123,-1.111166858,1.157565104,-0.873828705,-1.456213152,-0.291444258,0.012523236,-0.832419143,0.857465616,-0.217486181,-0.726246955,0.291274593
PFN1,0.255534862,-0.897470405,1.40854013,0.153066587,-0.426689101,0.732822276,-0.471134011,-1.358626363,0.416358341,0.332008871,-1.172504645,1.836522387,-0.26947631,-0.863634341,0.32468172
PFN2,0.141439027,-1.430329652,1.713207705,-0.610281384,-1.521241553,0.300678784,0.037112956,-0.496371076,0.570596988,0.353028193,-0.628125119,1.334181504,0.078701209,-0.619294616,0.776697034
PGAM1,-1.025476205,-2.411239356,0.360286945,0.43931558,-0.397213804,1.275844964,0.07787999,-0.801727571,0.957487551,0.305957723,-0.165708782,0.777624229,0.202322912,-0.468750495,0.873396319
PGAM2,-0.514257916,-1.256511827,0.227995996,0.304608715,-0.999801721,1.609019151,0.284862114,-1.129903555,1.699627782,0.118664486,-0.467186132,0.704515104,-0.193877399,-0.884143959,0.496389161
PGAM5,0.598438849,-0.901297373,2.098175071,0.123875863,-0.701002522,0.948754247,-0.290333946,-0.83704534,0.256377448,0.075725062,-0.930932049,1.082382172,-0.507705828,-1.263807014,0.248395358
PGAP1,-0.263422601,-1.38185935,0.855014148,-0.263891542,-0.967203666,0.439420581,0.453659428,-0.115065591,1.022384448,-0.699588429,-1.799899331,0.400722473,0.773243144,-0.083572059,1.630058347
PGAP2,0.252498365,-0.935257476,1.440254206,-0.164951698,-0.959644144,0.629740749,-0.060746638,-1.059562033,0.938068757,0.367604614,-0.735057708,1.470266936,-0.394404643,-1.361716857,0.572907571
PGAP3,-0.638518382,-1.123303859,-0.153732905,1.352283394,0.005827982,2.698738807,-0.209214611,-0.700790165,0.282360943,-0.078558746,-0.498756134,0.341638643,-0.425991656,-1.044512364,0.192529052
PGBD1,0,0,0,0.143578732,-1.122946131,1.410103595,0,0,0,0.040405987,-1.632009719,1.712821694,-0.18398472,-0.305613939,-0.0623555
PGBD2,0,0,0,0.64637965,-0.697295339,1.990054639,0,0,0,-0.389050098,-1.137445895,0.3593457,-0.257329552,-0.944336902,0.429677797
PGBD4,0,0,0,-0.058083351,-1.038671913,0.922505212,0,0,0,-0.899228657,-1.671087663,-0.127369651,0.957312007,0.365677367,1.548946648
PGBD5,1.12905841,-0.37042297,2.628539791,-0.570761653,-0.857966029,-0.283557276,-0.151332083,-1.262382226,0.95971806,0.124189556,-0.733071226,0.981450337,-0.393421856,-0.787047827,0.000204115
PGC,0,0,0,-0.461441105,-0.576837359,-0.346044851,0,0,0,-0.544601812,-0.82005551,-0.269148113,1.006042916,-0.452842583,2.464928416
PGD,-0.26545724,-1.456602562,0.925688082,0.15099376,-1.229033418,1.531020938,-0.160916416,-1.069439282,0.747606449,0.039868871,-0.883047383,0.962785125,0.235511025,-0.417380169,0.888402219
PGGT1B,-0.92401555,-1.927154792,0.079123692,-0.222287405,-1.2646388,0.82006399,0.461089582,-0.464485632,1.386664796,0.612325092,-0.179978752,1.404628936,0.072888281,-0.531012603,0.676789165
PGK1,-0.253422456,-1.431442577,0.924597666,0.952662956,-0.255381655,2.160707568,-0.41024269,-1.117452888,0.296967509,0.136155189,-0.507863303,0.780173681,-0.425153,-1.021966163,0.171660163
PGK2,0.184082645,-1.233936493,1.602101783,0.528276275,-0.593836764,1.650389315,0.017452033,-0.890532246,0.925436312,-0.094987654,-0.735568969,0.545593661,-0.634823299,-1.186505115,-0.083141483
PGLS,-1.159170582,-1.793274976,-0.525066188,-0.31698244,-1.357071998,0.723107118,0.824399341,-0.119671724,1.768470406,0.366584496,0.051832274,0.681336719,0.285169185,-0.435146841,1.00548521
PGLYRP1,0,0,0,-0.10702031,-1.045538388,0.831497768,0,0,0,-0.62431535,-1.202062964,-0.046567736,0.73133566,-0.392097333,1.854768654
PGLYRP2,-0.476798031,-1.801191293,0.847595231,0.144864868,-0.93551979,1.225249527,-0.128601486,-0.741234967,0.484031995,-0.540432911,-1.117072966,0.036207144,1.000967559,0.508833854,1.493101264
PGM1,-0.42141417,-1.490613338,0.647784998,0.024436174,-0.658653169,0.707525517,-0.255761572,-1.562447718,1.050924573,-0.035080241,-0.780222382,0.7100619,0.68781981,-0.28422335,1.659862969
PGM2,-0.991516157,-1.853791942,-0.129240372,-0.165710483,-1.091106188,0.759685221,0.879602706,-0.108352611,1.867558022,0.005437689,-0.709535211,0.720410589,0.272186246,-0.39654666,0.940919151
PGM2L1,-0.313210633,-1.226468466,0.6000472,0.551790978,-0.582025382,1.685607337,-0.447430415,-1.624580288,0.729719457,0.26738588,-0.620421981,1.155193741,-0.058535809,-0.812946134,0.695874516
PGM3,-0.191520739,-0.897377842,0.514336365,1.055221501,0.376641257,1.733801745,-0.245218104,-1.670337791,1.179901583,-0.459008014,-1.403335338,0.485319309,-0.159474644,-0.500570244,0.181620955
PGM5,-0.775653726,-1.637755963,0.086448511,-0.391698015,-1.020593695,0.237197665,0.997513771,0.05218489,1.942842651,-0.513021671,-1.259191668,0.233148326,0.682859641,0.186556528,1.179162754
PGP,-0.906363264,-1.973026019,0.16029949,0.318266912,-0.200193613,0.836727438,-0.044903865,-0.868989672,0.779181942,0.622167864,-0.350150687,1.594486414,0.010832353,-1.046471712,1.068136418
PGPEP1,-0.00384177,-0.965801873,0.958118334,-0.331857841,-1.174950963,0.511235281,0.50575689,-0.75247273,1.76398651,-0.176303218,-1.049106195,0.696499759,0.006245939,-1.087925733,1.10041761
PGR,-0.974064225,-1.737891392,-0.210237058,-0.217555312,-0.954814872,0.519704248,0.634109124,-0.370156038,1.638374286,0.565801412,-0.35602375,1.487626574,-0.008291,-0.848813006,0.832231007
PGRMC1,0.760552319,-0.430412484,1.951517122,-0.068612477,-0.958939557,0.821714603,-0.674248655,-1.343853079,-0.004644231,-0.478299596,-1.3310826,0.374483409,0.460608409,-0.297538055,1.218754872
PGRMC2,-0.534085495,-1.761370592,0.693199602,-0.05948778,-0.896038328,0.777062769,0.42704938,-0.582625505,1.436724265,0.05036686,-0.983046469,1.08378019,0.116157034,-0.768988775,1.001302844
PGS1,0.419516734,-0.577709489,1.416742956,-0.382597314,-1.551809682,0.786615055,0.225423292,-0.616955506,1.067802089,0.002787073,-1.181747241,1.187321388,-0.265129785,-1.072489658,0.542230088
PHACTR1,0,0,0,-0.22573999,-1.115706433,0.664226452,0,0,0,0.264312114,-1.276909728,1.805533955,-0.038572124,-0.573199351,0.496055104
PHACTR2,0.142906013,-0.828785139,1.114597165,0.544599016,-0.576508571,1.665706602,-0.603750404,-1.100187441,-0.107313366,-0.408457496,-1.695711936,0.878796943,0.324702871,-0.344208058,0.9936138
PHACTR4,-0.583584685,-1.750475298,0.583305927,-0.121198962,-1.316261721,1.073863798,-0.097153055,-0.846288713,0.651982603,0.693081265,-0.234898123,1.621060653,0.108855437,-0.561082932,0.778793806
PHAX,-0.357812266,-1.685057549,0.969433017,0.042236048,-0.883005162,0.967477258,-0.176352926,-0.787159569,0.434453717,0.991527,0.431056394,1.551997606,-0.499597856,-1.366946824,0.367751113
PHB,1.059727236,-0.135322418,2.254776889,-0.479459946,-1.391179425,0.432259532,-0.196571262,-0.874600432,0.481457909,-0.242659836,-1.060398157,0.575078486,-0.141036192,-0.90464317,0.622570787
PHB2,1.130484696,-0.016548826,2.277518217,-0.550809462,-1.44450936,0.342890437,-0.102868434,-0.771809061,0.566072194,-0.270352248,-1.021991641,0.481287145,-0.206454552,-0.966078472,0.553169368
PHC1,-0.686899417,-1.715884892,0.342086058,-0.193447639,-1.262579251,0.875683972,0.611234284,-0.351815848,1.574284416,0.363047238,-0.678437669,1.404532145,-0.093934466,-0.603411748,0.415542816
PHC2,0.119013664,-1.663189615,1.901216944,-0.206766239,-1.322295226,0.908762749,-0.183750121,-0.860219775,0.492719533,0.30821831,-0.257106213,0.873542833,-0.036715615,-0.502266837,0.428835607
PHC3,-0.811138284,-1.859108251,0.236831683,-0.290212336,-0.876698532,0.29627386,0.783299532,0.006902446,1.559696619,0.785856829,-0.115818606,1.687532263,-0.467805741,-1.016280486,0.080669004
PHF1,-0.585449132,-1.90426057,0.733362305,-0.30405938,-1.096416478,0.488297717,0.683578506,-0.098477772,1.465634783,0.397225832,-0.548033181,1.342484845,-0.191295825,-0.911578461,0.528986811
PHF10,-0.339765243,-1.424111499,0.744581013,-0.342194429,-1.511335903,0.826947045,0.535273034,-0.297223616,1.367769685,0.548800626,-0.405192811,1.502794064,-0.402113989,-1.01405618,0.209828203
PHF11,0.114835896,-1.204336537,1.43400833,-0.531823741,-0.968452232,-0.095195251,0.48920295,-0.314119306,1.292525205,0.260791651,-1.086011277,1.607594578,-0.333006755,-0.989820779,0.323807268
PHF12,-0.705926914,-1.455419227,0.0435654,0.713514445,-0.912728775,2.339757665,0.175579894,-0.655221141,1.006380929,0.186229389,-0.22006847,0.592527249,-0.369396815,-0.819631941,0.080838312
PHF14,0.598466563,-0.75793343,1.954866556,-0.205888059,-1.165304248,0.753528129,-0.082592511,-0.827851166,0.662666143,0.404414251,-0.590825477,1.399653979,-0.714400243,-1.034295994,-0.394504492
PHF19,1.149759991,0.049422805,2.250097177,-0.870497212,-1.51735643,-0.223637993,0.149513015,-0.128074405,0.427100436,-0.903686274,-1.050705028,-0.75666752,-0.341433853,-0.71133549,0.028467784
PHF2,-0.334482904,-1.241197585,0.572231778,-0.066876532,-1.227912305,1.094159241,0.811591775,-0.181690345,1.804873895,-0.01308791,-0.753245193,0.727069374,-0.39714443,-1.330353316,0.536064456
PHF20,-0.606347886,-1.899292335,0.686596563,-0.374532838,-0.982519217,0.233453542,0.531375259,-0.515153539,1.577904057,0.696938723,-0.109622542,1.503499988,-0.247433258,-0.824918893,0.330052377
PHF20L1,1.252038962,0.28161279,2.222465133,-0.533462891,-1.282446533,0.215520752,-0.337211564,-1.14312865,0.468705522,0.049461452,-0.915088978,1.014011881,-0.430825959,-0.776136266,-0.085515652
PHF21A,-0.087347101,-1.289282734,1.114588531,-0.468470661,-1.716472668,0.779531346,0.359179019,-0.541445803,1.259803841,0.423292398,-0.495524764,1.34210956,-0.226653655,-0.781187676,0.327880366
PHF21B,-0.181770759,-1.173835303,0.810293784,-1.038115648,-1.673886332,-0.402344964,0.839260577,0.149265396,1.529255758,-0.685920374,-1.280886919,-0.090953829,0.907973185,0.194468519,1.62147785
PHF23,-0.02771125,-1.423750757,1.368328258,0.003382595,-0.710803409,0.7175686,0.313305531,-0.770994376,1.397605438,0.397743975,-0.559214586,1.354702535,-0.686720851,-1.191418654,-0.182023049
PHF3,-0.010095135,-1.495569905,1.475379634,-0.403328314,-1.5143348,0.707678172,0.007115618,-0.639895671,0.654126907,0.736283147,-0.138515855,1.611082149,-0.329975315,-0.62080462,-0.039146011
PHF5A,0.304596724,-1.037306222,1.64649967,-0.147563748,-0.981720693,0.686593198,-0.193348676,-1.413061112,1.02636376,0.441817133,-0.276482439,1.160116704,-0.405501433,-1.146654441,0.335651576
PHF6,0.694254955,-0.693965102,2.082475013,-0.252809611,-1.485231225,0.979612003,-0.444436887,-0.964432575,0.075558802,0.402899062,-0.049776885,0.855575009,-0.39990752,-1.110386572,0.310571532
PHF8,-0.009404345,-1.268775011,1.249966321,0.191967771,-1.20568228,1.589617823,-0.20129715,-0.777763837,0.375169538,0.534027571,-0.323175411,1.391230552,-0.515293847,-1.073642784,0.043055089
PHGDH,1.348957909,0.012686235,2.685229584,-0.532561151,-0.819931805,-0.245190497,-0.550942302,-0.944884812,-0.156999791,-0.454270709,-1.005620328,0.09707891,0.188816252,-0.374789868,0.752422373
PHIP,0.056047395,-1.059364218,1.171459008,-0.111037195,-1.180175047,0.958100657,0.031507229,-0.48318343,0.546197887,0.323891547,-1.248237255,1.89602035,-0.300408976,-0.813477548,0.212659597
PHKA1,-0.015184461,-1.229396985,1.199028064,0.378448517,-0.57400889,1.330905924,0.221370786,-0.810076939,1.252818512,-0.105537013,-1.263534815,1.05246079,-0.47909783,-1.071884796,0.113689136
PHKA2,-0.440333487,-2.401735201,1.521068227,-0.259618753,-0.737897085,0.218659579,0.474818844,0.026393291,0.923244398,0.187312777,-0.645434793,1.020060348,0.037820618,-0.218940289,0.294581525
PHKB,-0.521841207,-2.269694827,1.226012412,0.129220773,-0.666713766,0.925155312,0.476754576,-0.156696994,1.110206147,0.067397376,-0.777086373,0.911881125,-0.151531518,-0.610105317,0.30704228
PHKG1,0.831301727,-0.005485388,1.668088843,-0.445875638,-1.620509405,0.728758128,-0.030806395,-0.652985148,0.591372359,-0.963195434,-1.430838428,-0.495552441,0.60857574,-0.081847384,1.298998865
PHKG2,-0.545606214,-2.041374614,0.950162187,-0.171821086,-0.687170867,0.343528695,0.680389364,-0.063485158,1.424263887,0.160108566,-0.97707958,1.297296712,-0.12307063,-0.70681795,0.46067669
PHLDA1,-0.017689047,-0.778339116,0.742961022,0.074132896,-0.576486851,0.724752644,-0.005559599,-1.638204803,1.627085606,-0.261923682,-0.972906027,0.449058664,0.222663753,-0.742517237,1.187844744
PHLDA2,-0.585326951,-1.599057852,0.42840395,0.806751689,-0.512972066,2.126475444,-0.39726516,-1.324663032,0.530132712,0.281989561,-0.266225864,0.830204985,-0.106149138,-0.651816582,0.439518306
PHLDA3,-0.734953477,-1.968153106,0.498246152,0.047921612,-0.734660584,0.830503807,0.488383849,-0.406211675,1.382979373,0.154766418,-1.038956618,1.348489454,0.043881598,-0.555118872,0.642882067
PHLDB1,-0.64976842,-1.485428898,0.185892059,0.524849392,-0.440010604,1.489709388,-0.325230619,-1.245475141,0.595013904,0.640202628,-0.233113756,1.513519012,0.297446537,-0.777339125,1.3722322
PHLDB2,-0.959464084,-1.850054464,-0.068873703,0.055235062,-1.010353187,1.12082331,0.513973939,-0.166373427,1.194321305,0.704260147,-0.22003277,1.628553064,-0.314005063,-0.925569383,0.297559256
PHLDB3,-0.700843572,-1.423267011,0.021579868,0.329592693,-0.393287615,1.052473002,0.69873874,-0.579966286,1.977443766,0.124755222,-0.935571884,1.185082329,-0.452243084,-1.04344076,0.138954592
PHLPP1,0.731706946,-0.83203407,2.295447962,-0.331774706,-1.21578221,0.552232798,-0.192184267,-1.322698634,0.938330101,-0.176341564,-0.601486409,0.24880328,-0.031406409,-0.399694349,0.336881531
PHLPP2,0.208619334,-1.01495313,1.432191798,-0.11853494,-0.991522619,0.754452739,0.371518743,-1.540856272,2.283893758,0.248054531,-0.75014662,1.246255681,-0.410538662,-0.911165256,0.090087933
PHOSPHO2,-0.716077778,-1.838624339,0.406468782,-0.264636807,-1.354776932,0.825503319,0.660946027,-0.067114742,1.389006795,0.479193951,-0.176805623,1.135193525,-0.159425392,-1.043759158,0.724908373
PHPT1,-1.47752821,-2.400753344,-0.554303077,0.239612333,-0.498267762,0.977492429,0.709503827,0.322954756,1.096052899,0.068343223,-0.650497406,0.787183851,0.460068827,-0.021359893,0.941497547
PHRF1,-0.282737977,-1.158855243,0.593379289,-0.324243162,-0.948534237,0.300047912,0.708488582,-0.646053701,2.063030865,0.579622661,-0.06454942,1.223794742,-0.681130104,-1.419465547,0.057205338
PHTF2,0.263986095,-0.783667321,1.311639511,0.347527591,-0.632949486,1.328004668,-0.781486544,-1.623201209,0.060228121,0.496640289,-0.6856049,1.678885479,-0.067917206,-0.597140713,0.4613063
PHYH,0.603465811,-0.403686562,1.610618184,-0.022399821,-1.022446236,0.977646595,-0.327381622,-0.919026157,0.264262912,-0.138616325,-1.062013517,0.784780866,-0.115068043,-1.47171859,1.241582504
PHYHD1,-1.246941034,-1.708676269,-0.785205799,0.184208853,-0.711512092,1.079929798,0.462845263,-0.726341586,1.652032113,0.153667527,-0.62037973,0.927714784,0.44621939,-0.116990831,1.009429612
PHYHIPL,0.184249984,-2.12731683,2.495816798,-0.147282915,-0.543537198,0.248971368,-0.786603636,-1.112791011,-0.460416261,0.500506791,-0.091994719,1.093008301,0.179445832,-0.588419652,0.947311315
PHYKPL,-1.071847944,-2.328959966,0.185264077,-0.087308574,-0.93984677,0.765229622,0.28436298,-0.644122641,1.212848601,0.430681365,-0.115504004,0.976866734,0.444112174,-0.134567935,1.022792282
PI15,-0.196287649,-0.810740362,0.418165063,-0.256653558,-0.811755011,0.298447896,-0.250043047,-0.833663231,0.333577136,0.167403558,-1.567499342,1.902306459,0.535580696,-0.487548618,1.55871001
PI16,-0.357756007,-1.480107241,0.764595228,-0.321163466,-1.24071148,0.598384548,0.42303343,-0.535278562,1.381345422,-0.609018095,-1.196406874,-0.021629316,0.864904138,0.132657575,1.597150701
PI4K2A,0.270531719,-0.869693399,1.410756838,-0.256918973,-1.589046231,1.075208285,0.127819791,-0.641765466,0.897405048,0.201649471,-0.36160513,0.764904071,-0.343082008,-1.477836801,0.791672785
PI4K2B,0.900543247,-0.29347556,2.094562054,0.238516816,-0.36118177,0.838215402,-0.761490829,-1.583456471,0.060474813,-0.081986005,-0.908646944,0.744674935,-0.29558323,-1.159370554,0.568204095
PI4KA,0.837211067,-0.248860886,1.923283021,-0.282313889,-1.289578337,0.724950559,-0.075556641,-1.246807194,1.095693913,-0.29274518,-0.969043016,0.383552655,-0.186595358,-0.949126216,0.575935501
PI4KB,-0.594543877,-1.807747098,0.618659344,0.495379894,-0.72799554,1.718755328,0.136383111,-0.786747497,1.059513718,0.483057272,-0.12088164,1.086996184,-0.5202764,-0.942026095,-0.098526705
PIAS1,-0.072505885,-0.916776036,0.771764266,0.189264252,-0.960682985,1.339211489,-0.462611319,-1.471977284,0.546754646,0.684502091,-0.408853964,1.777858146,-0.338649139,-0.996280722,0.318982445
PIAS2,0.245209695,-1.512787288,2.003206678,0.356036728,-0.453983354,1.16605681,-0.718596548,-1.467911529,0.030718432,0.028376294,-0.577469382,0.63422197,0.088973831,-0.296772959,0.474720622
PIAS3,0,0,0,0.198979012,-0.589051008,0.987009031,0,0,0,0.030090847,-1.151722914,1.211904608,-0.229069858,-1.348325159,0.890185442
PIAS4,0.422365823,-0.660698448,1.505430094,0.216083869,-0.998920489,1.431088227,-0.639196951,-1.409653756,0.131259855,0.345287024,-0.448020868,1.138594915,-0.344539765,-1.223321802,0.534242272
PIBF1,-0.400940421,-1.595773363,0.793892521,-0.364071849,-0.931128935,0.202985237,0.774017673,-0.20157183,1.749607175,0.287243611,-0.926523344,1.501010567,-0.296249014,-0.801524665,0.209026637
PICALM,-0.206353464,-1.273202839,0.86049591,0.140523393,-0.363791921,0.644838707,-0.07483024,-1.057856718,0.908196238,0.274446312,-1.063692337,1.612584961,-0.133786,-1.271437666,1.003865665
PICK1,-0.820884451,-1.758127801,0.116358899,0.585664106,-0.160195488,1.331523701,0.611766196,-0.275724412,1.499256804,-0.068654095,-1.231916005,1.094607815,-0.307891756,-0.918219865,0.302436353
PID1,-0.588948928,-1.445572013,0.267674158,0.159192319,-0.635729445,0.954114084,0.518975762,-0.26731068,1.305262204,-0.683017984,-1.938178913,0.572142945,0.593798831,-0.056116757,1.243714418
PIDD,0,0,0,-0.216355817,-1.590770428,1.158058795,0,0,0,0.265700427,-0.096316313,0.627717168,-0.049344611,-1.153929024,1.055239803
PIEZO1,0.868692422,-0.167163001,1.904547845,-0.334096159,-1.023045376,0.354853059,-0.658273203,-1.572269343,0.255722937,0.193775261,-0.896763587,1.284314109,-0.070098322,-0.806916798,0.666720154
PIEZO2,-0.776847628,-1.963725444,0.410030189,-0.17902801,-0.455649207,0.097593187,0.483466748,0.068719976,0.898213519,-0.359722376,-0.434049626,-0.285395127,1.188874102,-0.037525463,2.415273666
PIGA,1.309968216,0.138559186,2.481377247,0.030661926,-0.485001922,0.546325773,-0.79413003,-1.345414068,-0.242845992,-0.193789934,-0.537168647,0.149588779,-0.352710178,-1.21399727,0.508576914
PIGB,-0.38928047,-1.660536054,0.881975114,-0.230749053,-1.196570318,0.735072213,0.730351364,-0.066861596,1.527564323,0.054477421,-1.086769279,1.195724122,-0.164799263,-0.68800225,0.358403725
PIGC,0,0,0,-0.204849602,-1.477575789,1.067876585,0,0,0,0.015912586,-0.857764134,0.889589305,0.188937017,-1.225271736,1.603145769
PIGG,-0.026972273,-0.926931655,0.872987109,-0.481165899,-1.060674158,0.098342361,0.325037581,-0.408445758,1.058520921,0.058391191,-1.152686034,1.269468416,0.1247094,-1.315106725,1.564525525
PIGH,-1.049153054,-1.926019401,-0.172286707,0.357569616,-0.540000165,1.255139397,-0.115996722,-1.136341915,0.90434847,0.672396346,-0.155178148,1.499970841,0.135183814,-0.495698122,0.76606575
PIGK,1.023310912,-0.035381792,2.082003616,0.083565709,-1.175556067,1.342687485,-0.667113262,-1.225432312,-0.108794212,-0.01861938,-0.648949255,0.611710494,-0.421143979,-0.98968292,0.147394963
PIGL,0.606929987,-0.368211966,1.582071939,-0.063548455,-0.629952161,0.502855252,-0.716991172,-2.08312177,0.649139426,0.086367488,-0.977155992,1.149890969,0.087242152,-0.497263671,0.671747974
PIGM,-0.486896585,-1.862791862,0.888998692,0.055018826,-1.064924861,1.174962512,0.040880643,-0.470923921,0.552685206,0.821644554,0.173753237,1.469535872,-0.430647437,-1.176178951,0.314884077
PIGN,0.053161121,-1.270816428,1.377138671,0.076663293,-0.858921367,1.012247953,0.006096919,-1.258687412,1.270881251,0.282964431,-0.538033196,1.103962057,-0.418885764,-1.071372744,0.233601216
PIGO,0.797178246,-0.654976737,2.24933323,-0.275247488,-0.85725328,0.306758303,-0.350187506,-1.260942178,0.560567166,0.314707045,-0.578430555,1.207844644,-0.486450297,-0.970796527,-0.002104066
PIGP,1.334068331,-0.381873621,3.050010283,-0.175480598,-0.779337643,0.428376447,-0.583293659,-1.165049402,-0.001537917,-0.453925688,-1.137527189,0.229675813,0.147498839,-0.556438343,0.851436022
PIGQ,-1.184631531,-2.398480197,0.029217135,0.437990789,-0.369252019,1.245233597,0.35166744,-0.356315605,1.059650485,0.590514874,0.129081799,1.051947949,-0.195541573,-0.841097628,0.450014483
PIGR,-0.577904975,-1.553278103,0.397468152,-0.055696924,-1.055498017,0.944104169,0.332142917,-0.536667203,1.200953037,-0.465212357,-0.926883428,-0.003541287,0.76667134,-0.372635814,1.905978493
PIGS,0.631340015,-0.425407631,1.688087662,0.511590925,-0.640516753,1.663698604,-0.749094526,-1.63228368,0.134094629,-0.031331118,-0.636651975,0.57398974,-0.362505297,-1.077638033,0.352627439
PIGT,0.756355706,-0.103189332,1.615900744,0.2822388,-1.098685703,1.663163304,-0.562655753,-1.099537716,-0.02577379,-0.085432226,-0.478901372,0.308036921,-0.390506528,-1.51613875,0.735125695
PIGU,1.262283414,0.046062034,2.478504794,0.061117627,-0.74858726,0.870822515,-0.663299162,-1.232988315,-0.093610009,-0.089449496,-0.56264527,0.383746278,-0.570652383,-1.094751062,-0.046553704
PIGV,-0.01206636,-0.684239519,0.660106798,-0.695796699,-1.855215411,0.463622013,0.485483504,-0.403065931,1.374032938,-0.309865919,-2.522749731,1.903017892,-0.414588811,-0.737414031,-0.091763591
PIGW,0.778783738,-0.532555216,2.090122692,-0.377789604,-0.803917678,0.04833847,0.007962615,-1.017709778,1.033635007,-0.21923068,-1.299539617,0.861078257,-0.189726069,-0.942862421,0.563410283
PIGX,-0.66006575,-1.884425609,0.564294108,-0.096012555,-1.200270534,1.008245425,0.30837901,-0.446158695,1.062916714,0.691544019,-0.095351492,1.47843953,-0.243844723,-0.954912467,0.467223021
PIH1D1,-0.511567733,-1.690441308,0.667305841,0.158604082,-0.622779336,0.9399875,-0.377278436,-1.366660891,0.612104019,0.694415345,-0.466790555,1.855621245,0.035826742,-0.484405623,0.556059108
PIK3AP1,0.92424654,-0.291029326,2.139522406,-0.306499586,-0.759409812,0.14641064,-0.398645229,-0.802100624,0.004810166,-0.128116222,-1.022580723,0.766348279,-0.090985503,-1.397460573,1.215489568
PIK3C2A,-0.430151202,-1.506358676,0.646056273,-0.152677903,-1.180648795,0.87529299,0.535441051,-0.721632482,1.792514584,0.508835365,-0.313896171,1.331566901,-0.461447312,-0.716764573,-0.206130051
PIK3C2B,-0.195053773,-1.321645657,0.931538111,0.637832678,-0.95675459,2.232419945,-0.265275722,-0.767108703,0.23655726,-0.084605758,-0.577232037,0.40802052,-0.092897425,-0.942102898,0.756308049
PIK3C2G,0.351588196,-0.912422861,1.615599252,0.240819073,-1.20939911,1.691037257,-0.548735809,-1.191112583,0.093640965,-0.565767898,-1.160280165,0.02874437,0.397782534,-0.242193809,1.037758878
PIK3C3,0.774362144,-0.443627691,1.992351979,-0.326161564,-1.233739765,0.581416638,-0.203824298,-0.673037116,0.265388521,0.32748453,-0.840821209,1.495790268,-0.571860813,-1.206794736,0.063073111
PIK3CA,-0.53069054,-1.853714353,0.792333273,-0.410114484,-1.458867938,0.63863897,0.183366276,-0.424676869,0.791409421,0.742547352,-0.245458579,1.730553282,0.014891396,-0.499329533,0.529112326
PIK3CB,-0.018476583,-0.86313382,0.826180654,-0.518337502,-1.38819455,0.351519546,0.154802551,-0.395767415,0.705372517,0.89975711,-0.467400826,2.266915046,-0.517745576,-1.181618418,0.146127266
PIK3CD,0.091249811,-1.167322527,1.349822149,-0.111102952,-0.66459758,0.442391677,-0.499597245,-1.368970628,0.369776138,0.122237645,-1.26416441,1.508639701,0.39721274,-0.350020388,1.144445868
PIK3CG,0.353258183,-1.288679138,1.995195504,0.043117204,-0.544624097,0.630858505,-0.226544211,-1.001234937,0.548146514,-0.084493675,-1.138128338,0.969140989,-0.085337501,-0.895810564,0.725135562
PIK3IP1,-0.949052538,-1.939968514,0.041863438,0.14981122,-0.378845953,0.678468392,-0.341781609,-1.180137027,0.496573808,0.436516451,-0.625805032,1.498837934,0.704506477,-0.063315937,1.472328891
PIK3R1,-0.163051401,-1.721729069,1.395626267,-0.388043175,-0.977823865,0.201737514,-0.011517987,-0.78443567,0.761399695,0.360172917,-0.858733458,1.579079291,0.202439647,-0.408334956,0.81321425
PIK3R3,0.712919726,0.027866191,1.39797326,0.298783523,-0.61566057,1.213227617,-0.511591669,-1.624744018,0.601560679,-0.189386491,-1.046601211,0.667828228,-0.310725089,-1.419751802,0.798301625
PIK3R4,0.618871293,-0.494314876,1.732057463,-0.302340587,-1.01039936,0.405718187,-0.381865408,-1.276968837,0.513238021,0.54343141,-0.590888586,1.677751407,-0.478096709,-1.191843587,0.23565017
PIK3R5,-0.661106434,-1.750586678,0.42837381,0.472029063,-0.384970807,1.329028932,-0.723018805,-1.876356215,0.430318605,0.235346902,-0.714353691,1.185047496,-0.018752921,-0.979692234,0.942186391
PIK3R6,0.355495106,-1.210495523,1.921485735,0.145841126,-0.450613408,0.742295659,-0.233247804,-0.956966562,0.490470955,-0.252251724,-1.441700551,0.937197102,-0.015836703,-0.776877915,0.745204508
