Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
PIAS2,0.528709139,0.359053773,0.698364505,-0.233479276,-0.47705202,0.010093468,-0.146691607,-0.289205247,-0.004177967,-0.165012008,-0.431578537,0.101554521,-0.317451458,-0.519830863,-0.115072053
PIAS3,-0.208816546,-0.379519761,-0.038113331,-0.203632576,-0.518952218,0.111687066,0.024811799,-0.109541227,0.159164825,0.611513386,0.279066146,0.943960626,-0.541942143,-0.681328017,-0.402556269
PIAS4,0.49180077,0.356239834,0.627361706,0.436667764,0.136997499,0.736338029,-0.294722633,-0.408259239,-0.181186027,-0.297281945,-0.632125985,0.037562095,0.295482426,-0.05926189,0.650226742
PIBF1,-0.488361883,-0.622866557,-0.353857209,-0.107105265,-0.333917359,0.119706829,0.469985381,0.339047585,0.600923177,-0.528313226,-0.777598664,-0.279027788,-0.429174715,-0.651056273,-0.207293157
PICALM,-0.169878122,-0.370228622,0.030472378,0.466945295,0.252991366,0.680899224,0.09310142,-0.029471621,0.215674461,-0.582449021,-0.850761732,-0.31413631,0.596816764,0.313594731,0.880038797
PICK1,-0.809427446,-0.951309773,-0.667545119,0.653363777,0.423033163,0.883694391,0.280379461,0.153716346,0.407042576,-0.200752106,-0.416024725,0.014520513,0.35149192,0.08482823,0.61815561
PID1,-0.523482859,-0.672420753,-0.374544965,0.372547221,0.133439837,0.611654605,0.264441867,0.112943322,0.415940412,-0.459435068,-0.573048991,-0.345821145,0.525293092,0.00139258,1.049193604
PIEZO1,-0.222185193,-0.413131876,-0.03123851,0.336639126,0.171467737,0.501810515,-0.002689622,-0.147622957,0.142243713,0.017739859,-0.215284901,0.250764619,0.316430738,-0.00639092,0.639252396
PIGB,-0.588971222,-0.776643203,-0.401299241,0.043589729,-0.226033415,0.313212873,0.309450109,0.16005765,0.458842568,0.069657993,-0.134480917,0.273796903,-0.444091313,-1.005927394,0.117744768
PIGH,-0.70003177,-0.891014458,-0.509049082,0.283453077,-0.05319646,0.620102614,0.008495948,-0.118071418,0.135063314,0.614407746,0.353817342,0.87499815,0.542958185,0.332221581,0.753694789
PIGK,-0.229367888,-0.396659472,-0.062076304,0.953633555,0.665367336,1.241899774,-0.187738788,-0.302773534,-0.072704042,0.084171956,-0.169190394,0.337534306,0.514197338,-0.066415192,1.094809868
PIGN,-0.382299758,-0.597621397,-0.166978119,0.630841359,0.156534962,1.105147756,-0.029352543,-0.227829452,0.169124366,0.09564735,-0.123711682,0.315006382,-0.109129438,-0.575503202,0.357244326
PIGO,-0.267389584,-0.443939333,-0.090839835,0.036916672,-0.232065985,0.305899329,-0.001000822,-0.142781436,0.140779792,0.405297746,0.204714705,0.605880787,0.080889941,-0.337202161,0.498982043
PIGQ,-0.641325088,-0.852244438,-0.430405738,0.551112314,0.315864831,0.786359797,0.043205751,-0.088297976,0.174709478,0.486200135,0.289980605,0.682419665,0.337666628,-0.126505058,0.801838314
PIGR,-0.364603016,-0.504421747,-0.224784285,0.025945231,-0.21735168,0.269242142,0.221311241,0.085680009,0.356942473,-0.281225332,-0.569833037,0.007382373,0.47526883,-0.017021341,0.967559001
PIGS,-0.059644624,-0.241802464,0.122513216,0.90252164,0.616244943,1.188798337,-0.255452426,-0.371520024,-0.139384828,0.119836803,-0.114306506,0.353980112,0.32359075,-0.234681691,0.881863191
PIGT,-0.264842956,-0.445323516,-0.084362396,0.818518749,0.557539666,1.079497832,-0.245014929,-0.356989169,-0.133040689,0.423627923,0.159663675,0.687592171,0.597071902,0.122129209,1.072014595
PIGU,-0.108549957,-0.279351094,0.06225118,0.708063338,0.446174362,0.969952314,-0.382019409,-0.505392067,-0.258646751,0.598727968,0.39137103,0.806084906,0.715358669,0.126600206,1.304117132
PIGX,-0.6746192,-0.865933817,-0.483304583,0.142030968,-0.09671186,0.380773796,0.148703194,-0.010204237,0.307610625,0.504759737,0.252421349,0.757098125,-0.114926376,-0.433077692,0.20322494
PIH1D1,0.203809285,0.061983659,0.345634911,-0.147419589,-0.387323852,0.092484674,-0.076653633,-0.210351766,0.0570445,0.155928652,-0.188461901,0.500319205,-0.425625011,-0.793806501,-0.057443521
PIK3AP1,0.784073189,0.613625698,0.95452068,0.461299435,0.15846455,0.76413432,-0.43026912,-0.535949175,-0.324589065,-0.363019701,-0.544277726,-0.181761676,0.300072033,-0.092507481,0.692651547
PIK3C2A,-0.515612966,-0.673477684,-0.357748248,0.040263296,-0.246830074,0.327356666,0.224324944,0.085202266,0.363447622,0.234576489,0.04350812,0.425644858,-0.477046448,-0.82181809,-0.132274806
PIK3C2B,-0.206838195,-0.371965849,-0.041710541,0.608692118,0.348143905,0.869240331,-0.00172991,-0.129001784,0.125541964,-0.155566038,-0.465213014,0.154080938,0.043969098,-0.334897457,0.422835653
PIK3C3,-0.038970587,-0.183669485,0.105728311,0.11528517,-0.078008347,0.308578687,-0.198333226,-0.339287881,-0.057378571,0.563098991,0.274371984,0.851825998,0.249693134,-0.193593016,0.692979284
PIK3CA,-0.435123655,-0.595495542,-0.274751768,-0.133457256,-0.56861844,0.301703928,0.219747828,0.110806072,0.328689584,0.238139237,0.029631982,0.446646492,-0.417401126,-0.992509905,0.157707653
PIK3CB,-0.42035615,-0.608453709,-0.232258591,0.18156906,-0.171143267,0.534281387,0.094543532,-0.026336873,0.215423937,0.169088626,-0.050734379,0.388911631,0.276974701,-0.163405367,0.717354769
PIK3CD,0.423123513,0.211433635,0.634813391,0.081825534,-0.227322328,0.390973396,-0.259863969,-0.367488704,-0.152239234,-0.036325267,-0.302620844,0.22997031,0.402727284,0.087441423,0.718013145
PIK3CG,0.023509489,-0.180437186,0.227456164,0.098954565,-0.205701496,0.403610626,-0.08280798,-0.210107334,0.044491374,0.124845333,-0.107772534,0.3574632,0.106109023,-0.342381444,0.55459949
PIK3R1,-0.383528397,-0.55267714,-0.214379654,0.285558863,-0.127017798,0.698135524,0.028669887,-0.09309751,0.150437284,0.207136151,0.021652064,0.392620238,0.393800265,-0.061280992,0.848881522
PIK3R2,-0.414731836,-0.560328856,-0.269134816,-0.354154531,-0.532160368,-0.176148694,0.322988282,0.183168829,0.462807735,-0.213872682,-0.375417448,-0.052327916,0.442178036,-0.425985283,1.310341355
PIK3R4,0.015181246,-0.139820652,0.170183144,-0.054815221,-0.264750344,0.155119902,-0.177475594,-0.305767542,-0.049183646,0.605977336,0.275843709,0.936110963,0.028330219,-0.42981557,0.486476008
PIKFYVE,0.414569567,0.223548001,0.605591133,0.055963817,-0.177552993,0.289480627,-0.204863201,-0.333146416,-0.076579986,-0.283433782,-0.523410985,-0.043456579,0.737913177,0.367500787,1.108325567
PIN1,-0.059606544,-0.256439817,0.137226729,-0.440584073,-0.673983698,-0.207184448,0.157921467,0.02341081,0.292432124,-0.038135858,-0.282381171,0.206109455,-0.091289457,-0.433176005,0.250597091
PIN4,0.150160294,-0.040014024,0.340334612,-0.128008736,-0.463599,0.207581528,0.046161346,-0.065080914,0.157403606,-0.022958437,-0.273635206,0.227718332,-0.960685913,-1.664782203,-0.256589623
PINX1,0.793797328,0.564964611,1.022630045,0.152774174,-0.194608564,0.500156912,-0.362696306,-0.504252037,-0.221140575,-0.566355233,-0.761808671,-0.370901795,0.423101019,-0.218252232,1.06445427
PIP,-0.35347989,-0.464337712,-0.242622068,0.551910434,0.377437878,0.72638299,0.176172834,0.026006634,0.326339034,-0.345834476,-0.559530326,-0.132138626,-0.327698946,-1.029595099,0.374197207
PIP4K2A,-0.316415604,-0.484635461,-0.148195747,0.010095247,-0.29944519,0.319635684,0.013260805,-0.107785272,0.134306882,0.055121831,-0.18487457,0.295118232,1.468356413,0.948721755,1.987991071
PIP4K2B,-0.77371416,-0.873182989,-0.674245331,0.601876275,0.159917358,1.043835192,0.147076086,0.065808333,0.228343839,0.238046954,-0.094479984,0.570573892,0.316261535,-0.010116788,0.642639858
PIP4K2C,-0.407482802,-0.69750259,-0.117463014,0.152555444,0.041110379,0.264000509,0.116072077,0.013270306,0.218873848,0.004453113,-0.161345997,0.170252223,0.597882749,0.241962826,0.953802672
PIP5K1C,-0.685573943,-0.803455751,-0.567692135,0.329507408,0.090905523,0.568109293,0.268801217,0.135035921,0.402566513,-0.194861829,-0.433363958,0.0436403,0.651904472,0.11671959,1.187089354
PIR,0.655045148,0.506474309,0.803615987,-0.008517397,-0.152384215,0.135349421,-0.287832088,-0.427168899,-0.148495277,-0.236142473,-0.498288444,0.026003498,0.308757072,0.079162127,0.538352017
PISD,0.324549397,0.128898577,0.520200217,0.038322224,-0.297591724,0.374236172,-0.079203486,-0.201231304,0.042824332,-0.371417165,-0.609420444,-0.133413886,0.176049375,-0.098615681,0.450714431
PITHD1,-0.211753381,-0.36839557,-0.055111192,-0.351986711,-0.459988185,-0.243985237,0.057763411,-0.065361359,0.180888181,-0.007947262,-0.303806258,0.287911734,1.582250212,0.807302494,2.35719793
PITPNA,-0.030723437,-0.226422588,0.164975714,-0.159432532,-0.465344701,0.146479637,0.241727463,0.125101645,0.358353281,-0.540962847,-0.799673407,-0.282252287,-0.291812378,-0.68765753,0.104032774
PITPNB,0.604497196,0.40058699,0.808407402,0.31781648,0.033777177,0.601855783,-0.261218669,-0.375756442,-0.146680896,-0.449330745,-0.656722733,-0.241938757,0.109647488,-0.061593854,0.28088883
PITPNC1,-0.522503122,-0.674425023,-0.370581221,0.965753172,0.627103716,1.304402628,-0.009489976,-0.110811088,0.091831136,0.102342035,-0.203752226,0.408436296,0.086632037,-0.296596539,0.469860613
PITPNM1,-0.247202281,-0.380433663,-0.113970899,1.006433971,0.649637182,1.36323076,-0.071998671,-0.186203219,0.042205877,-0.492884797,-0.711218569,-0.274551025,1.112351268,0.708995068,1.515707468
PITRM1,0.328864391,0.114041786,0.543686996,0.199245939,-0.023219837,0.421711715,-0.16657448,-0.294926022,-0.038222938,-0.289907311,-0.477798332,-0.10201629,0.419331835,-0.116871706,0.955535376
PITX1,0.052659247,-0.088861725,0.194180219,0.14644096,-0.212080624,0.504962544,-0.026794469,-0.188382309,0.134793371,-0.102303833,-0.469806341,0.265198675,-0.09860497,-0.765873103,0.568663163
PJA1,0.17142483,-0.051100317,0.393949977,-0.052837974,-0.404935835,0.299259887,-0.041000695,-0.157425257,0.075423867,-0.155401852,-0.337753122,0.026949418,0.149456527,-0.370560283,0.669473337
PJA2,-0.596018966,-0.788673921,-0.403364011,0.342196931,0.086457407,0.597936455,0.330731243,0.22126314,0.440199346,-0.312182233,-0.532446244,-0.091918222,-0.21015798,-0.860458548,0.440142588
PKD1,-0.007556052,-0.116141435,0.101029331,0.488116193,0.381691757,0.594540629,-0.032539374,-0.162127631,0.097048883,-0.367171298,-0.846506315,0.112163719,0.470279208,0.12574417,0.814814246
PKHD1,-0.342632006,-0.565205775,-0.120058237,0.301124927,0.058360333,0.543889521,-0.027981365,-0.208535305,0.152572575,0.517886932,0.235575415,0.800198449,0.244674907,-0.558040096,1.04738991
PKIB,-0.707443368,-0.814471808,-0.600414928,-0.318385307,-0.57783862,-0.058931994,0.430406451,0.299783389,0.561029513,0.039653547,-0.220132797,0.299439891,-0.046805204,-0.280999101,0.187388693
PKIG,-0.787173558,-0.994336716,-0.5800104,-0.288962782,-0.505691145,-0.072234419,0.435337371,0.335061436,0.535613306,0.087229039,-0.135063245,0.309521323,0.115277663,-0.267412957,0.497968283
PKLR,0.351034895,0.151927782,0.550142008,0.020736126,-0.282438118,0.32391037,-0.178196651,-0.305610891,-0.050782411,-0.052885793,-0.239002027,0.133230441,0.11718998,-0.445531141,0.679911101
PKM,-0.087898502,-0.24343371,0.067636706,0.43026179,0.099223976,0.761299604,0.160322867,0.032450004,0.28819573,-0.773175827,-0.997038249,-0.549313405,0.106195434,-0.216850744,0.429241612
PKMYT1,-0.157321468,-0.412417433,0.097774497,0.167188886,-0.079972611,0.414350383,-0.239608293,-0.36470093,-0.114515656,0.726002722,0.549280387,0.902725057,0.491657704,0.036341688,0.94697372
PKN2,-0.076241234,-0.271589675,0.119107207,-0.385972674,-0.675865895,-0.096079453,0.237780571,0.119171386,0.356389756,-0.260938546,-0.536067444,0.014190352,-0.300584814,-0.696646493,0.095476865
PKN3,-0.231276778,-0.420140684,-0.042412872,0.117564684,-0.290235855,0.525365223,0.197442042,0.090560473,0.304323611,-0.419492855,-0.677701772,-0.161283938,0.187660626,-0.039935543,0.415256795
PKNOX1,-0.313732195,-0.480087643,-0.147376747,-0.608232046,-0.762615553,-0.453848539,0.29238704,0.15100915,0.43376493,0.165089813,-0.063249377,0.393429003,-0.371821164,-0.768499418,0.02485709
PKP1,1.114255495,0.906582258,1.321928732,-0.112722242,-0.2629763,0.037531816,-0.362869863,-0.447837914,-0.277901812,-0.580881236,-0.758518889,-0.403243583,-0.035346947,-0.336345916,0.265652022
PKP2,0.159859678,-0.023247389,0.342966745,-0.032376041,-0.401654662,0.33690258,0.06881168,-0.034393219,0.172016579,-0.446540602,-0.764212969,-0.128868235,-0.102748323,-0.55220683,0.346710184
PKP3,0.159458569,-0.007580386,0.326497524,0.283190807,-0.017189389,0.583571003,-0.063803249,-0.199683217,0.072076719,-0.14666005,-0.405915848,0.112595748,-0.491792749,-0.810989417,-0.172596081
PKP4,-0.892582808,-1.011155919,-0.774009697,-0.807406416,-1.053115369,-0.561697463,0.608027881,0.50306466,0.712991102,0.326913129,0.176515452,0.477310806,-0.605304227,-0.862543959,-0.348064495
PLA2G12A,-0.605859905,-0.787238924,-0.424480886,0.061335671,-0.245983243,0.368654585,0.211210983,0.084837344,0.337584622,0.24088637,0.043779477,0.437993263,0.115428707,-0.220684694,0.451542108
PLA2G15,0.011106363,-0.153872412,0.176085138,0.916422546,0.618875202,1.21396989,-0.071207198,-0.191442639,0.049028243,-0.56534698,-0.803961247,-0.326732713,0.103541757,-0.376888415,0.583971929
PLA2G16,-0.727853957,-0.860844323,-0.594863591,-0.539737251,-0.660078978,-0.419395524,0.2787345,0.148116988,0.409352012,0.192211142,0.042073201,0.342349083,1.901726067,1.599077046,2.204375088
PLA2G2A,-0.606969806,-0.733287686,-0.480651926,0.274286646,0.045531055,0.503042237,0.352673458,0.219800194,0.485546722,-0.568388875,-0.774746877,-0.362030873,0.664467026,0.161740467,1.167193585
PLA2G4A,1.1855759,0.973908965,1.397242835,0.005534456,-0.179493136,0.190562048,-0.369645478,-0.44400369,-0.295287266,-0.714658382,-0.823985086,-0.605331678,-0.248039752,-0.465771783,-0.030307721
PLA2G4C,-0.220363933,-0.4328404,-0.007887466,0.019686038,-0.30016917,0.339541246,0.003151514,-0.177734382,0.18403741,0.349356187,0.113166346,0.585546028,-0.323548018,-1.77515761,1.128061574
PLA2G6,-0.246118983,-0.410833551,-0.081404415,0.176203779,-0.150020438,0.502427996,0.104327214,-0.043539245,0.252193673,-0.151232496,-0.367940675,0.065475683,0.262971241,0.020963473,0.504979009
PLA2G7,0.421518895,0.155495034,0.687542756,0.241859583,-0.093623621,0.577342787,-0.174485943,-0.344429122,-0.004542764,-0.315357576,-0.575689342,-0.05502581,0.13201523,-0.35191038,0.61594084
PLAA,0.186941695,-0.071765646,0.445649036,-0.186816966,-0.446162279,0.072528347,-0.106055961,-0.21401408,0.001902158,0.190460299,-0.025729182,0.40664978,0.000298609,-0.369615545,0.370212763
PLAC9,-0.811635473,-0.959382432,-0.663888514,-0.234422295,-0.390135847,-0.078708743,0.380533504,0.256009502,0.505057506,-0.022013361,-0.191154286,0.147127564,1.10063165,0.452862154,1.748401146
PLAT,-0.576063407,-0.679110608,-0.473016206,-0.488342722,-0.732290433,-0.244395011,0.418469786,0.293455566,0.543484006,-0.088249352,-0.396985985,0.220487281,0.238019615,-0.172717911,0.648757141
PLAU,0.093759123,-0.063417347,0.250935593,0.916135448,0.718034971,1.114235925,-0.149814945,-0.277957537,-0.021672353,-0.653052305,-0.886911263,-0.419193347,0.819286048,0.39403111,1.244540986
PLAUR,0.558710941,0.393397656,0.724024226,0.562124042,0.25808183,0.866166254,-0.325102158,-0.44149143,-0.208712886,-0.457397708,-0.68216627,-0.232629146,0.446846038,0.13482336,0.758868716
PLBD1,0.286324479,0.115697538,0.45695142,-0.08078763,-0.36825304,0.20667778,-0.022027528,-0.14965205,0.105596994,-0.395078015,-0.698850187,-0.091305843,0.159902451,-0.058193487,0.377998389
PLBD2,-0.615022626,-0.76747991,-0.462565342,0.60692346,0.341097696,0.872749224,0.234906089,0.107863062,0.361949116,-0.429270992,-0.649420353,-0.209121631,0.649337503,0.419994816,0.87868019
PLCB1,-0.279009049,-0.427326789,-0.130691309,0.438510308,0.14868862,0.728331996,0.182008813,0.041101794,0.322915832,-0.560887079,-0.741340063,-0.380434095,0.222539223,-0.234781018,0.679859464
PLCB2,0.072445168,-0.105588764,0.2504791,0.79612627,0.432692841,1.159559699,-0.149232617,-0.260467526,-0.037997708,-0.335258711,-0.589663179,-0.080854243,0.191795922,-0.177948167,0.561540011
PLCB3,0.192587857,0.039476099,0.345699615,0.895490145,0.560602614,1.230377676,-0.149274615,-0.258417138,-0.040132092,-0.689756674,-0.949088675,-0.430424673,0.422521328,-0.006643841,0.851686497
PLCB4,0.191084261,0.012705937,0.369462585,0.876720124,0.596304193,1.157136055,-0.167696259,-0.281014639,-0.054377879,-0.404145696,-0.688808662,-0.11948273,-0.27727234,-0.611818113,0.057273433
PLCD1,-0.485609288,-0.666794404,-0.304424172,-0.113087552,-0.333833354,0.10765825,0.409830093,0.294154227,0.525505959,-0.554002677,-0.795852633,-0.312152721,0.344725057,-0.177300361,0.866750475
PLCD3,-0.846115873,-0.993438631,-0.698793115,-0.190974334,-0.480361157,0.098412489,0.552296767,0.440360776,0.664232758,-0.231653577,-0.411452593,-0.051854561,-0.066360788,-0.260504922,0.127783346
PLCD4,-0.568710054,-0.751744721,-0.385675387,0.132649379,-0.175783374,0.441082132,0.234767139,0.097162217,0.372372061,0.406015577,0.083842594,0.72818856,-0.851438553,-1.135347047,-0.567530059
PLCG1,0.256725331,0.05757629,0.455874372,0.629026574,0.288048134,0.970005014,-0.30812415,-0.406436308,-0.209811992,-0.273599366,-0.50409295,-0.043105782,1.192571819,0.869534688,1.51560895
PLCG2,0.785512405,0.597290963,0.973733847,0.030298305,-0.27888853,0.33948514,-0.434483372,-0.530489462,-0.338477282,-0.018852931,-0.262514135,0.224808273,0.376403205,0.166280727,0.586525683
PLCH1,0.564096561,0.393960347,0.734232775,0.398085595,0.159072238,0.637098952,-0.3503189,-0.486237622,-0.214400178,-0.302755705,-0.434724845,-0.170786565,0.636605139,0.292639563,0.980570715
PLCL1,-0.545622329,-0.64932739,-0.441917268,-0.035735181,-0.296887761,0.225417399,0.250889143,0.101844414,0.399933872,0.113832982,-0.134628899,0.362294863,0.017499643,-0.168784588,0.203783874
PLCL2,0.071127707,-0.151087263,0.293342677,-0.094807416,-0.413635485,0.224020653,-0.153988162,-0.274057679,-0.033918645,0.283666971,0.075940816,0.491393126,0.643917409,0.473161604,0.814673214
PLCZ1,0.060545478,-0.074884724,0.19597568,0.283415119,0.050706086,0.516124152,-0.065594276,-0.241733665,0.110545113,-0.319412481,-0.507107044,-0.131717918,0.757535722,0.408144178,1.106927266
PLD1,0.137153359,-0.068729729,0.343036447,0.763025007,0.52803379,0.998016224,-0.219940294,-0.352392517,-0.087488071,-0.384677647,-0.66875738,-0.100597914,0.611119278,0.245749827,0.976488729
PLD2,-0.311199776,-0.48610008,-0.136299472,0.331992946,0.066517424,0.597468468,0.191908545,0.058804365,0.325012725,-0.484848081,-0.709053217,-0.260642945,0.336104513,-0.057425883,0.729634909
PLD3,0.395577525,0.224280705,0.566874345,0.292199888,-0.004076905,0.588476681,-0.324719397,-0.448847691,-0.200591103,-0.003681309,-0.219204271,0.211841653,0.601808241,0.017557012,1.18605947
PLD4,-0.485812894,-0.651331221,-0.320294567,-0.244682586,-0.529827962,0.04046279,0.465155432,0.350117642,0.580193222,-0.5575615,-0.771883725,-0.343239275,0.095763196,-0.39788543,0.589411822
PLEC,-0.425851034,-0.650063856,-0.201638212,0.562413013,0.35720333,0.767622696,0.174118145,0.052214601,0.296021689,-0.400098736,-0.600796925,-0.199400547,0.270568421,0.094244676,0.446892166
PLEK,0.577265737,0.38568033,0.768851144,0.255961311,-0.101337529,0.613260151,-0.380726512,-0.472490792,-0.288962232,-0.056372965,-0.335240353,0.222494423,0.467117381,0.250188258,0.684046504
PLEK2,0.42961366,0.183057328,0.676169992,0.267005896,0.045217381,0.488794411,-0.094462387,-0.229649024,0.04072425,-0.782388722,-1.050124123,-0.514653321,0.268952933,0.232306929,0.305598938
PLEKHA1,0.548982063,0.350411954,0.747552172,-0.184680193,-0.332647046,-0.03671334,-0.035357118,-0.14636178,0.075647544,-0.581762265,-0.889755887,-0.273768643,-0.285928582,-0.806167041,0.234309877
PLEKHA2,0.403327952,0.1847567,0.621899204,0.143204159,-0.165021638,0.451429956,-0.184355074,-0.300093228,-0.06861692,-0.243653054,-0.467322613,-0.019983495,0.189794461,-0.07673038,0.456319302
PLEKHA3,-0.743544721,-0.911877618,-0.575211824,-0.265626443,-0.545691641,0.014438755,0.393508326,0.288938419,0.498078233,0.348921543,0.108111031,0.589732055,-0.616014741,-1.0755969,-0.156432582
PLEKHA4,0.068421652,-0.154691177,0.291534481,-0.261763533,-0.458198737,-0.065328329,0.069592085,-0.062966509,0.202150679,-0.267941511,-0.559747587,0.023864565,0.363338281,0.059396269,0.667280293
PLEKHA5,-0.546129805,-0.775048848,-0.317210762,-0.109097462,-0.291884049,0.073689125,0.296410221,0.183786956,0.409033486,0.111719886,-0.099906752,0.323346524,-0.285898368,-0.84505857,0.273261834
PLEKHA6,-0.925571451,-1.089389482,-0.76175342,0.263509354,0.012366891,0.514651817,0.286914907,0.175474186,0.398355628,0.501443717,0.292734504,0.71015293,-0.345250355,-0.650307984,-0.040192726
PLEKHA7,-0.099916578,-0.329631419,0.129798263,-0.567529571,-0.7957269,-0.339332242,0.252454737,0.128871688,0.376037786,0.006325402,-0.159038574,0.171689378,-0.730891411,-1.076023129,-0.385759693
PLEKHA8,-0.839636301,-1.110815218,-0.568457384,0.883396486,0.501531091,1.265261881,-0.018221213,-0.187788356,0.15134593,0.346842324,0.037881893,0.655802755,0.390321344,0.192282912,0.588359776
PLEKHB2,0.129050518,-0.050169341,0.308270377,0.422889239,0.092898119,0.752880359,-0.270811935,-0.428546772,-0.113077098,0.342155486,0.080213919,0.604097053,-0.035747886,-0.460993765,0.389497993
PLEKHD1,-0.379393558,-0.52878869,-0.229998426,-0.159131432,-0.351390173,0.033127309,0.081139388,-0.104680269,0.266959045,0.487737564,0.315149166,0.660325962,0.140979781,-0.098107466,0.380067028
PLEKHF1,0.240828838,0.099444727,0.382212949,0.05960928,-0.209425448,0.328644008,-0.109520115,-0.263112453,0.044072223,-0.290534847,-0.491928229,-0.089141465,0.672634545,0.586163802,0.759105288
PLEKHF2,-0.838197421,-0.94502575,-0.731369092,0.269276188,-0.097901371,0.636453747,0.238921086,0.122367304,0.355474868,0.444668831,0.209816848,0.679520814,-0.128002692,-0.423323411,0.167318027
PLEKHG1,1.008024524,0.798982784,1.217066264,0.047697568,-0.096176833,0.191571969,-0.321754211,-0.420074625,-0.223433797,-0.645494857,-0.818570314,-0.4724194,-0.117414905,-0.36160926,0.12677945
PLEKHG2,0.016227901,-0.240320242,0.272776044,0.206593692,0.006174526,0.407012858,-0.084157445,-0.193724715,0.025409825,-0.110051336,-0.332182848,0.112080176,0.660985251,0.108456252,1.21351425
PLEKHG3,-0.164370419,-0.378685832,0.049944994,0.203286724,-0.054657509,0.461230957,0.083671397,-0.046089212,0.213432006,-0.259116011,-0.475899029,-0.042332993,0.311286107,-0.054679074,0.677251288
PLEKHG4,0.554912331,0.332125221,0.777699441,-0.523796201,-0.827098843,-0.220493559,-0.243301486,-0.469483141,-0.017119831,0.06421165,-0.282982132,0.411405432,-0.102569409,-0.252439169,0.047300351
PLEKHG5,-0.166986044,-0.32743846,-0.006533628,-0.043171365,-0.336438117,0.250095387,0.086954385,-0.061804797,0.235713567,-0.307121949,-0.677121825,0.062877927,0.995299568,0.46053054,1.530068596
PLEKHH1,0.080112639,-0.067362921,0.227588199,-0.514262925,-0.807842468,-0.220683382,0.044785693,-0.119782954,0.20935434,0.154103454,-0.129081309,0.437288217,-0.024625559,-0.30473664,0.255485522
PLEKHH3,0.071009403,-0.18261081,0.324629616,-0.311246045,-0.683068358,0.060576268,-0.017667615,-0.170730994,0.135395764,0.226313086,-0.277543073,0.730169245,-0.033910686,-0.182873779,0.115052407
PLEKHJ1,-0.060914778,-0.312679446,0.19084989,0.681885814,0.488645063,0.875126565,0.048973184,-0.073293211,0.171239579,-0.615195328,-0.911799401,-0.318591255,0.0363264,-0.476524815,0.549177615
PLEKHM1,-0.13732821,-0.326754058,0.052097638,-0.160543089,-0.320175424,-0.000910754,0.114105894,-0.055070878,0.283282666,-0.101920055,-0.281709777,0.077869667,0.27308436,-0.085251968,0.631420688
PLEKHM2,-0.194244972,-0.357968815,-0.030521129,0.62595177,0.459809752,0.792093788,-0.020216719,-0.165494597,0.125061159,-0.297421189,-0.527156496,-0.067685882,0.61565852,0.198328768,1.032988272
PLEKHO1,0.041183328,-0.216498293,0.298864949,-0.013045935,-0.245948497,0.219856627,-0.098436381,-0.199735516,0.002862754,0.034420099,-0.233412395,0.302252593,0.802811722,0.478930103,1.126693341
PLEKHO2,0.172713591,-0.03642435,0.381851532,0.274555746,-0.038232475,0.587343967,-0.226955289,-0.33447988,-0.119430698,0.168053931,-0.137487685,0.473595547,0.245412009,0.052651365,0.438172653
PLEKHS1,0.163676093,0.008416936,0.31893525,0.393670899,0.164279751,0.623062047,-0.211496228,-0.34143686,-0.081555596,-0.046698166,-0.369225153,0.275828821,0.518230904,0.083292736,0.953169072
PLG,0.090863105,-0.084995252,0.266721462,0.093830634,-0.213546798,0.401208066,0.091494107,-0.041368804,0.224357018,-0.708678494,-0.87529586,-0.542061128,0.576742281,0.089219437,1.064265125
PLGRKT,-0.653387817,-0.79828924,-0.508486394,-0.200831582,-0.53262182,0.130958656,0.190914589,0.065290376,0.316538802,0.637712162,0.445658973,0.829765351,0.0073301,-0.351278038,0.365938238
PLIN1,-0.357258611,-0.46914199,-0.245375232,-0.25080497,-0.412216339,-0.089393601,0.321092255,0.169119834,0.473064676,-0.252948309,-0.452060509,-0.053836109,-0.026073601,-0.769008294,0.716861092
PLIN2,0.821143181,0.688275318,0.954011044,0.331827078,0.129997739,0.533656417,-0.37086879,-0.48235983,-0.25937775,-0.651592017,-0.882786923,-0.420397111,0.751570798,0.157530863,1.345610733
PLIN3,-0.682338641,-0.819542573,-0.545134709,0.884552984,0.546269529,1.222836439,0.260536996,0.161799972,0.35927402,-0.610195228,-0.773910168,-0.446480288,0.585357783,-0.159947101,1.330662667
PLIN4,-0.364111967,-0.475305761,-0.252918173,-0.268620443,-0.477866986,-0.0593739,0.263318689,0.111422836,0.415214542,-0.131841114,-0.356017191,0.092334963,0.310413384,-0.285026774,0.905853542
PLIN5,-0.463015762,-0.571079827,-0.354951697,-0.670546671,-0.847424126,-0.493669216,0.374383585,0.24302909,0.50573808,0.30142734,-0.008356073,0.611210753,-1.103839097,-1.778618483,-0.429059711
PLK1,0.970160026,0.80769091,1.132629142,0.238124757,0.027446851,0.448802663,-0.561075623,-0.656067274,-0.466083972,-0.03970778,-0.256602654,0.177187094,0.237591086,-0.239257806,0.714439978
PLOD1,0.677196007,0.529824377,0.824567637,0.444665403,0.229850043,0.659480763,-0.179027584,-0.291660339,-0.066394829,-1.008080035,-1.243072146,-0.773087924,0.295586607,-0.196592404,0.787765618
