Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
CCDC72,-0.03972431,-0.359120533,0.279671913,0.100486096,-0.249911279,0.450883471,-0.023303455,-0.199165842,0.152558932,0.001882662,-0.150189318,0.153954642,,,
CCDC73,0.194453082,-0.067817903,0.456724067,-0.513994821,-0.856326078,-0.171663563,-0.07878686,-0.244641822,0.087068103,0.186661672,-0.007143729,0.380467074,,,
CCDC74A,-0.794183299,-0.910291516,-0.678075082,-0.48641818,-0.721380345,-0.251456016,0.49869166,0.315367672,0.682015648,0.360933724,0.150073196,0.571794252,,,
CCDC74B,-0.92731936,-1.093947274,-0.760691447,-0.423856375,-0.726600962,-0.121111788,0.42164518,0.250980906,0.592309455,0.503341077,0.350684953,0.655997201,,,
CCDC75,-0.360790669,-0.686522899,-0.03505844,-0.151405792,-0.380725661,0.077914076,0.09546854,-0.067872747,0.258809826,0.254805214,0.070723452,0.438886977,,,
CCDC76,0.069816244,-0.205644157,0.345276645,-0.229963726,-0.508259808,0.048332356,0.084824395,-0.082368668,0.252017457,-0.018670365,-0.241941892,0.204601162,,,
CCDC77,0.598618892,0.317991921,0.879245864,0.033096447,-0.170387189,0.236580084,-0.701263024,-0.831291451,-0.571234598,0.206531339,0.020596636,0.392466042,,,
CCDC78,-0.614402994,-0.817722102,-0.411083886,-0.027830085,-0.368745478,0.313085309,-0.075575219,-0.251761345,0.100610907,0.547143539,0.365656207,0.728630871,,,
CCDC79,-0.035958194,-0.281557219,0.209640832,-0.208120202,-0.530832778,0.114592373,-0.084936663,-0.282435056,0.11256173,0.212426381,0.011582677,0.413270084,,,
CCDC8,0.316042099,0.031887413,0.600196785,-0.046012338,-0.227155793,0.135131117,0.382519534,0.194502703,0.570536366,-0.580606626,-0.749761696,-0.411451555,,,
CCDC80,-0.132163195,-0.343778319,0.079451929,0.162685185,0.009302162,0.316068207,0.494584028,0.344298249,0.644869806,-0.456196556,-0.713376937,-0.199016175,,,
CCDC81,0.280632599,0.045489145,0.515776052,0.70086172,0.335230239,1.066493201,-0.317933203,-0.468309865,-0.16755654,-0.256219323,-0.440665007,-0.071773638,,,
CCDC82,1.112327038,1.012947688,1.211706388,-0.107053692,-0.250331833,0.03622445,-0.121964465,-0.276228208,0.032299278,-0.663835821,-0.876223199,-0.451448443,,,
CCDC83,-0.7076273,-0.788630004,-0.626624595,0.022822958,-0.164004078,0.209649995,-0.013224222,-0.182386766,0.155938321,0.531982208,0.265872628,0.798091788,,,
CCDC84,0.296703123,0.035037686,0.558368561,-0.403191597,-0.740975598,-0.065407597,-0.052521732,-0.259371293,0.15432783,0.029401782,-0.133886281,0.192689846,,,
CCDC85A,-0.382219664,-0.617169748,-0.147269579,-0.139330035,-0.282340925,0.003680855,0.604212587,0.440528068,0.767897106,-0.222707297,-0.457389991,0.011975397,,,
CCDC85B,0.350821327,0.117543076,0.584099577,0.25036505,-0.115101247,0.615831346,-0.192133327,-0.381450593,-0.002816062,-0.204170748,-0.38854486,-0.019796636,,,
CCDC85C,0.235495426,0.053218312,0.41777254,0.617557744,0.233577656,1.001537833,-0.323246638,-0.483565957,-0.16292732,-0.175622413,-0.386930409,0.035685583,,,
CCDC86,0.527248781,0.243862082,0.81063548,-0.190066515,-0.468006043,0.087873013,-0.651334221,-0.750457008,-0.552211434,0.323791967,0.140494328,0.507089606,,,
CCDC87,-0.822543097,-0.966099397,-0.678986797,0.410866851,0.063054056,0.758679646,0.210844933,0.062746555,0.358943312,0.20941417,-0.009062191,0.42789053,,,
CCDC88A,0.814530126,0.515353458,1.113706794,-0.40741743,-0.560800897,-0.254033963,-0.120058974,-0.277221234,0.037103286,-0.292132363,-0.466033777,-0.118230949,,,
CCDC88B,0.105982673,-0.119582664,0.331548011,0.150864474,-0.086531204,0.388260153,-0.08663534,-0.280507027,0.107236346,-0.071893708,-0.317142414,0.173354999,,,
CCDC88C,-0.713192982,-0.898474418,-0.527911545,0.28264964,0.074130054,0.491169225,0.109807536,-0.057675676,0.277290747,0.288337695,0.04318435,0.533491039,,,
CCDC89,-0.135778421,-0.386835026,0.115278184,-0.060987911,-0.378277148,0.256301326,0.005303942,-0.171945127,0.182553012,0.127244827,-0.092938719,0.347428372,,,
CCDC9,-0.015304869,-0.304539444,0.273929706,-0.095230796,-0.411710642,0.221249049,0.014753281,-0.168400947,0.197907509,0.044955489,-0.145578912,0.23548989,,,
CCDC90A,0.669578975,0.44120302,0.89795493,0.085865528,-0.098137388,0.269868444,-0.515860705,-0.722130772,-0.309590637,-0.050750487,-0.239670884,0.13816991,,,
CCDC90B,0.373990252,0.160131015,0.587849489,0.341097115,0.053947763,0.628246467,-0.100546601,-0.26214691,0.061053708,-0.354684087,-0.59067285,-0.118695324,,,
CCDC91,-0.356755391,-0.611052646,-0.102458135,-0.573044348,-0.87614152,-0.269947176,0.179048959,0.041047417,0.317050501,0.382500131,0.174122027,0.590878235,,,
CCDC92,0.360564336,0.131263434,0.589865238,-0.158660743,-0.476869388,0.159547902,0.271541065,0.088081842,0.455000288,-0.451319735,-0.643030839,-0.25960863,,,
CCDC93,0.450004983,0.201938293,0.698071672,-0.093588741,-0.33057987,0.143402388,0.000252461,-0.15769609,0.158201013,-0.290951309,-0.529266988,-0.052635629,,,
CCDC94,-0.343492673,-0.570379034,-0.116606311,-0.144085266,-0.486434014,0.198263482,0.151968718,-0.028119493,0.332056929,0.184025449,-0.027293074,0.395343973,,,
CCDC96,-1.14888502,-1.329669071,-0.96810097,0.239975191,-0.052582007,0.532532389,0.543212633,0.427453091,0.658972176,0.221097396,0.053469631,0.38872516,,,
CCDC97,-0.501384317,-0.862968583,-0.139800051,-0.048741464,-0.293221702,0.195738773,0.194613566,0.071627249,0.317599883,0.213904303,0.055066792,0.372741814,,,
CCDC99,0.307005034,-0.041840452,0.655850521,-0.018306682,-0.181357487,0.144744123,-0.648570653,-0.769311601,-0.527829706,0.400446441,0.249052013,0.55184087,,,
CCHCR1,0.774492138,0.530641048,1.018343228,-0.273744134,-0.487441485,-0.060046782,-0.589558341,-0.782135865,-0.396980817,0.120996373,-0.032281009,0.274273756,,,
CCIN,0.403804143,0.220249029,0.587359257,0.320321953,0.072328079,0.568315827,0.174724603,-0.024061114,0.373510321,-0.630458496,-0.835331447,-0.425585544,,,
CCK,0.167491907,-0.074305498,0.409289312,0.390781724,-0.017925665,0.799489113,0.107613391,-0.110464944,0.325691727,-0.424139293,-0.520015959,-0.328262627,,,
CCKAR,-0.357786163,-0.460164897,-0.255407429,0.042308605,-0.179935665,0.264552874,0.565913441,0.268010641,0.863816241,-0.295148393,-0.426921756,-0.163375031,,,
CCKBR,1.054201795,0.664257468,1.444146122,-0.298136977,-0.37772415,-0.218549803,-0.232445555,-0.289911359,-0.174979751,-0.418822535,-0.447062886,-0.390582183,,,
CCL1,0.123586491,-0.140725116,0.387898097,0.360760345,0.004830459,0.716690232,-0.258947654,-0.390722329,-0.127172979,-0.024911872,-0.240767854,0.19094411,,,
CCL11,0.139853609,-0.09160748,0.371314698,0.701285978,0.4412833,0.961288657,-0.143830476,-0.353097494,0.065436541,-0.317695656,-0.50503001,-0.130361303,,,
CCL13,0.471982628,0.250395883,0.693569373,0.103481922,-0.195374121,0.402337964,-0.350132448,-0.531906564,-0.168358332,-0.070184335,-0.284653183,0.144284512,,,
CCL14,-0.095826488,-0.323537055,0.13188408,-0.496578567,-0.769093933,-0.224063202,0.674973483,0.488332923,0.861614044,-0.326690439,-0.49978883,-0.153592047,,,
CCL14-CCL15,-0.301848103,-0.301848103,-0.301848103,0.169952013,-0.301848103,0.641752129,0.06771967,-0.115711094,0.251150434,0.076512053,-0.146118424,0.29914253,,,
CCL15,-0.341720352,-0.428158198,-0.255282507,0.063677313,-0.168774592,0.296129217,0.260840423,-0.033847303,0.55552815,-0.025520464,-0.21060127,0.159560341,,,
CCL16,-0.032634386,-0.22718925,0.161920478,-0.455158653,-0.560508142,-0.349809165,0.336478144,0.132699602,0.540256687,-0.070403105,-0.328293944,0.187487734,,,
CCL17,0.051428152,-0.134764458,0.237620761,0.380499632,0.091090679,0.669908584,-0.026347393,-0.213695154,0.161000369,-0.203571345,-0.450948824,0.043806134,,,
CCL18,0.39011789,0.200558223,0.579677558,0.224181609,-0.092749651,0.541112869,-0.396610054,-0.572355342,-0.220864767,-0.024594587,-0.254363982,0.205174809,,,
CCL19,0.011033082,-0.213494332,0.235560497,0.040451853,-0.258332018,0.339235724,0.095148325,-0.115286553,0.305583203,-0.11968455,-0.335914292,0.096545193,,,
CCL2,0.494380669,0.294880132,0.693881206,-0.089922272,-0.351369153,0.171524608,-0.093156342,-0.288035393,0.101722708,-0.236549538,-0.467891296,-0.005207779,,,
CCL20,0.85199553,0.550465007,1.153526053,0.149437163,-0.08734346,0.386217787,-0.352801635,-0.475054018,-0.230549253,-0.375613662,-0.53276355,-0.218463774,,,
CCL21,0.075306042,-0.183667395,0.334279478,0.262673916,0.122612035,0.402735798,0.276442593,0.090390987,0.462494199,-0.452740641,-0.67701704,-0.228464242,,,
CCL22,-0.229800969,-0.471270497,0.011668559,0.685037622,0.322833398,1.047241847,0.156564576,0.02243668,0.290692473,-0.320209137,-0.520440002,-0.119978271,,,
CCL23,0.236617782,-0.031401855,0.504637419,-0.130411219,-0.407451214,0.146628775,0.167974106,-0.016762722,0.352710934,-0.273232912,-0.477207452,-0.069258372,,,
CCL24,0.261351879,-0.006539139,0.529242896,-0.021446645,-0.357338728,0.314445438,-0.060127046,-0.214098249,0.093844157,-0.127668835,-0.342355483,0.087017813,,,
CCL25,0.141532068,-0.040968485,0.324032621,0.38899522,0.092039293,0.685951147,-0.163430201,-0.389437303,0.0625769,-0.144026051,-0.35698264,0.068930537,,,
CCL26,0.317357713,0.068329187,0.566386239,0.218445936,-0.015062047,0.451953918,-0.163209615,-0.392178708,0.065759477,-0.190832038,-0.378426262,-0.003237813,,,
CCL27,-0.178106785,-0.29686413,-0.059349441,0.811513579,0.212629589,1.410397569,-0.079404359,-0.234169566,0.075360848,-0.196080856,-0.265755857,-0.126405855,,,
CCL28,0.029925122,-0.216581675,0.27643192,0.032579576,-0.199727365,0.264886517,0.194085415,-0.028290031,0.416460861,-0.224732153,-0.429532629,-0.019931677,,,
CCL3,0.142904479,-0.08941333,0.375222288,0.135856991,0.002269067,0.269444916,-0.108711003,-0.354172559,0.136750553,-0.070925477,-0.286531493,0.144680538,,,
CCL3L1,-0.193556184,-0.378836973,-0.008275394,0.16438104,-0.159923119,0.4886852,0.256433792,0.02434088,0.488526705,-0.182772433,-0.378019058,0.012474192,,,
CCL3L3,-0.381244845,-0.600766432,-0.161723258,0.015804476,-0.336690274,0.368299226,0.514320074,0.349902139,0.678738009,-0.214858675,-0.411582309,-0.018135041,,,
CCL4,0.220023266,-0.052210768,0.492257299,0.190002669,-0.00254495,0.382550288,-0.152462322,-0.350393428,0.045468784,-0.113909058,-0.332824458,0.105006341,,,
CCL4L2,-0.069768714,-0.324085411,0.184547983,0.299231954,0.071669029,0.52679488,0.050220092,-0.159945224,0.260385409,-0.14541703,-0.359486818,0.068652757,,,
CCL5,0.36514814,0.117660473,0.612635807,0.304599616,0.024655824,0.584543408,-0.273415467,-0.460844468,-0.085986466,-0.164137758,-0.369403014,0.041127499,,,
CCL7,0.634146124,0.4162095,0.852082749,-0.136446936,-0.386518078,0.113624207,-0.438847516,-0.583848938,-0.293846093,0.013176077,-0.222565614,0.248917767,,,
CCL8,0.309649266,0.082170359,0.537128172,0.229394681,-0.025102252,0.483891614,-0.444631699,-0.632647478,-0.25661592,0.079171088,-0.140653313,0.29899549,,,
CCM2,0.41606846,0.173800427,0.658336493,0.269664685,-0.001919858,0.541249229,-0.413279567,-0.582762199,-0.243796934,-0.050824103,-0.266974698,0.165326492,,,
CCNA1,0.349981632,0.070961014,0.629002249,0.467306138,0.165276626,0.76933565,-0.176907238,-0.304009832,-0.049804644,-0.326603189,-0.534492143,-0.118714235,,,
CCNA2,0.669155378,0.460937843,0.877372912,0.371846135,0.203541211,0.540151059,-0.875399048,-1.03383245,-0.716965647,0.151134487,-0.031442243,0.333711218,,,
CCNB1,0.150086779,-0.085435154,0.385608713,0.525346365,0.367875285,0.682817445,-0.740009846,-0.884268277,-0.595751414,0.333937835,0.115935325,0.551940345,,,
CCNB1IP1,0.80533728,0.573962447,1.036712114,-0.250234271,-0.63982745,0.139358909,-0.220660068,-0.36032223,-0.080997905,-0.267419927,-0.429223209,-0.105616644,,,
CCNB2,0.635650624,0.394382577,0.876918671,0.390647151,0.232352762,0.548941539,-0.801267352,-0.942450456,-0.660084248,0.095819669,-0.097843368,0.289482706,,,
CCNB3,0.055568483,-0.295480687,0.406617654,-0.425295499,-0.659148958,-0.19144204,0.056138695,-0.090960149,0.203237539,0.117171804,-0.060851977,0.295195585,,,
CCNC,0.102013366,-0.135314271,0.339341004,0.172069088,-0.165399033,0.509537208,-0.415813476,-0.583592541,-0.248034411,0.235943346,0.02903046,0.442856233,,,
CCND1,-0.890805704,-1.067351235,-0.714260173,-0.156818407,-0.340572972,0.026936159,0.38640805,0.202937085,0.569879014,0.376205767,0.169598329,0.582813204,,,
CCND2,-0.057602545,-0.232317634,0.117112544,0.214658681,-0.040883161,0.470200522,0.335266599,0.135089052,0.535444147,-0.385424589,-0.622405415,-0.148443764,,,
CCND3,0.687716579,0.521138805,0.854294354,-0.204108219,-0.464776913,0.056560475,-0.386257964,-0.530493117,-0.242022811,-0.043569443,-0.297249064,0.210110179,,,
CCNDBP1,-0.671089367,-0.882521945,-0.459656789,-0.543372499,-0.716013741,-0.370731258,0.695113456,0.551505103,0.83872181,0.108852879,-0.103551657,0.321257416,,,
CCNE1,1.129917005,0.914212442,1.345621569,0.153756193,-0.043634515,0.351146902,-0.765576278,-0.871299976,-0.659852581,-0.190638584,-0.346130658,-0.03514651,,,
CCNE2,0.073615681,-0.149637321,0.296868683,0.655959477,0.470560781,0.841358172,-0.852350094,-0.995715646,-0.708984543,0.433644008,0.246525149,0.620762868,,,
CCNF,-0.007768022,-0.253668358,0.238132315,0.603633027,0.362406202,0.844859852,-0.688970354,-0.82845569,-0.549485019,0.364272759,0.166938698,0.56160682,,,
CCNG1,-0.586840086,-0.724318763,-0.449361408,-0.254871201,-0.598050579,0.088308177,0.652645355,0.477008458,0.828282252,-0.057886134,-0.258454914,0.142682646,,,
CCNG2,-0.696027408,-0.876581776,-0.515473039,-0.020993831,-0.367384381,0.325396719,0.709592743,0.60580675,0.813378735,-0.147508907,-0.355619608,0.060601795,,,
CCNH,-1.017368647,-1.19117968,-0.843557614,-0.274799339,-0.488515899,-0.06108278,0.506078848,0.370998949,0.641158747,0.415433925,0.216140662,0.614727188,,,
CCNI,-0.435361703,-0.74388095,-0.126842456,-0.109029494,-0.503841139,0.285782152,0.455098152,0.337379273,0.572817031,-0.055099705,-0.195590061,0.08539065,,,
CCNI2,0.074438831,-0.211452563,0.360330224,-0.066070456,-0.300519893,0.168378981,0.178743772,-0.00870048,0.366188025,-0.19409001,-0.403316933,0.015136912,,,
CCNJ,0.679604044,0.469199094,0.890008993,0.181447531,0.01777691,0.345118152,-0.314507342,-0.435704331,-0.193310353,-0.299023929,-0.562622201,-0.035425656,,,
CCNJL,0.716279853,0.532690116,0.899869589,0.061558576,-0.13765521,0.260772363,0.302961803,0.143898975,0.46202463,-0.858327572,-1.041754808,-0.674900336,,,
CCNK,-0.16183649,-0.379786145,0.056113165,0.841762371,0.575028043,1.108496699,-0.291825491,-0.450442774,-0.133208208,-0.019837723,-0.246661588,0.206986143,,,
CCNL1,0.319176808,0.045621083,0.592732533,-0.303661558,-0.53987398,-0.067449136,-0.042894596,-0.224085551,0.138296358,-0.046444506,-0.263847101,0.17095809,,,
CCNL2,-0.098035439,-0.330749667,0.134678789,-0.379070617,-0.642611302,-0.115529932,0.104389188,-0.128831561,0.337609938,0.163022249,-0.027097365,0.353141863,,,
CCNO,-0.742275822,-0.908998261,-0.575553383,0.213401179,-0.120713247,0.547515605,0.228443957,0.029894687,0.426993228,0.231080818,0.041375026,0.42078661,,,
CCNT1,-0.571554694,-0.837611134,-0.305498255,-0.094126788,-0.406090019,0.217836444,0.328314359,0.129373047,0.527255671,0.16109482,0.011346672,0.310842968,,,
CCNT2,-0.419769141,-0.751460356,-0.088077927,0.058048125,-0.129107407,0.245203657,0.291430032,0.136420197,0.446439867,0.00651568,-0.185658178,0.198689537,,,
CCNY,0.988729595,0.745446259,1.232012931,-0.050945885,-0.13297924,0.03108747,-0.100476642,-0.212168388,0.011215105,-0.619784139,-0.826593531,-0.412974747,,,
CCNYL1,0.423958098,0.161807784,0.686108412,0.654424114,0.334308058,0.974540169,-0.118209837,-0.277815708,0.041396035,-0.531896203,-0.685762219,-0.378030187,,,
CCPG1,-0.655396176,-0.872744482,-0.43804787,-0.231343076,-0.506305214,0.043619062,0.402375854,0.21197646,0.592775248,0.221608476,0.031524962,0.41169199,,,
CCR1,0.43386157,0.163300835,0.704422305,0.054565421,-0.166099503,0.275230346,-0.12462449,-0.344244694,0.094995714,-0.233247085,-0.412211303,-0.054282867,,,
CCR10,0.128768113,-0.124158081,0.381694307,-0.134450891,-0.330052117,0.061150336,0.06137708,-0.135301604,0.258055764,-0.088170341,-0.325197592,0.14885691,,,
CCR2,0.075366449,-0.157383953,0.308116851,0.341359716,0.046067792,0.63665164,-0.035466959,-0.249614043,0.178680125,-0.193215526,-0.394132747,0.007701695,,,
CCR3,0.384468723,0.11997117,0.648966277,0.301620402,0.052876552,0.550364252,-0.176954063,-0.400406245,0.046498119,-0.269580767,-0.434115019,-0.105046515,,,
CCR4,-0.108466695,-0.329900218,0.112966827,0.532988829,0.295919425,0.770058233,0.009625999,-0.196340796,0.215592794,-0.194369308,-0.417903517,0.0291649,,,
CCR5,0.047651309,-0.214931363,0.310233982,0.431132365,0.182299375,0.679965355,-0.085242851,-0.275679049,0.105193346,-0.169613599,-0.383483773,0.044256575,,,
CCR6,-0.177351081,-0.425060232,0.07035807,-0.129576404,-0.386480715,0.127327908,0.235337067,0.033272696,0.437401437,-0.027729843,-0.243888728,0.188429042,,,
CCR7,0.03535,-0.181499457,0.252199456,0.173862856,-0.115887195,0.463612906,-0.15933293,-0.359382757,0.040716896,0.039250131,-0.191032015,0.269532277,,,
CCR8,-0.025974415,-0.248221746,0.196272915,0.543034581,0.297354388,0.788714775,-0.289642575,-0.470596228,-0.108688922,0.025537655,-0.210881781,0.261957091,,,
CCR9,0.261399621,-0.021072793,0.543872035,-0.479859306,-0.633110188,-0.326608424,0.100882277,-0.080079439,0.281843993,-0.052798912,-0.276485804,0.170887979,,,
CCRL1,0.319121965,0.086539107,0.551704822,0.291599307,0.040105368,0.543093247,0.038548915,-0.147911075,0.225008905,-0.422083837,-0.640537226,-0.203630448,,,
CCRL2,-0.205977026,-0.450657433,0.038703381,0.498443065,0.297923355,0.698962775,-0.155887296,-0.355734622,0.043960029,0.05465323,-0.169713921,0.27902038,,,
CCRN4L,0.322560945,0.015309469,0.629812421,-0.51177869,-0.760783276,-0.262774104,-0.159604209,-0.31297866,-0.006229757,0.16692267,-0.026982027,0.360827366,,,
CCS,-0.30405435,-0.541727642,-0.066381057,0.220999453,-0.140149199,0.582148105,-0.163071434,-0.344426401,0.018283534,0.273817826,0.082547403,0.46508825,,,
CCT2,-0.437362332,-0.594927537,-0.279797127,0.424067853,0.19462688,0.653508826,-0.392717939,-0.512753593,-0.272682286,0.492342514,0.225866011,0.758819017,,,
CCT3,0.182957708,-0.056708137,0.422623553,0.278638186,-0.000147724,0.557424095,-0.363264442,-0.566598702,-0.159930182,0.07159105,-0.130532696,0.273714795,,,
CCT4,0.40646485,0.0975686,0.7153611,0.385329693,0.11196231,0.658697076,-0.386339483,-0.538340978,-0.234337988,-0.12727148,-0.301050699,0.04650774,,,
CCT5,0.450355151,0.27060553,0.630104772,0.241960035,0.056490303,0.427429767,-0.746022116,-0.887281471,-0.604762761,0.25619148,0.012627486,0.499755474,,,
CCT6A,0.540167621,0.182329034,0.898006207,0.252192581,0.05064327,0.453741892,-0.539611728,-0.677820622,-0.401402833,-0.0140941,-0.142295105,0.114106905,,,
CCT6B,-0.442356655,-0.68378628,-0.200927031,0.517278246,0.215321601,0.819234891,0.320494586,0.171708813,0.469280359,-0.234012276,-0.444760489,-0.023264063,,,
CCT6P1,0.238472015,-0.040381248,0.517325279,0.008584001,-0.273036083,0.290204084,-0.095061023,-0.311730725,0.121608678,-0.092045865,-0.265180541,0.081088812,,,
CCT7,0.072453291,-0.174141156,0.319047738,0.482101138,0.240558111,0.723644164,-0.436605917,-0.608865266,-0.264346568,0.123023467,-0.098325277,0.34437221,,,
CCT8,0.323806305,0.095781476,0.551831134,0.862181716,0.539509783,1.184853648,-0.606745711,-0.762329141,-0.45116228,-0.092480947,-0.255210908,0.070249013,,,
CCT8L2,0.055298659,-0.205043303,0.315640621,-0.437694984,-0.437694984,-0.437694984,0.224649674,-0.019676404,0.468975752,-0.037915773,-0.235294167,0.159462622,,,
CD101,0.494457552,0.274278998,0.714636106,0.573599634,0.377835676,0.769363591,-0.326861984,-0.479360358,-0.17436361,-0.344400246,-0.580178625,-0.108621866,,,
CD109,0.270835007,0.03095309,0.510716923,0.035074497,-0.266640115,0.336789109,0.234009971,0.041601795,0.426418146,-0.444923059,-0.636679965,-0.253166152,,,
CD14,0.695011344,0.47753856,0.912484128,-0.31846548,-0.538025422,-0.098905537,0.099506394,-0.108171663,0.307184451,-0.457386062,-0.638867556,-0.275904568,,,
CD151,0.136837224,-0.09350191,0.367176357,-0.10162979,-0.345394456,0.142134875,0.208749714,0.023494472,0.394004956,-0.251864832,-0.491012838,-0.012716826,,,
CD160,0.035248066,-0.262484222,0.332980354,-0.098234932,-0.354347101,0.157877237,0.124494397,-0.05458437,0.303573163,-0.096625714,-0.301947621,0.108696193,,,
CD163,0.29416729,0.052977878,0.535356701,0.111060215,-0.221747158,0.443867587,-0.197927711,-0.427258762,0.03140334,-0.086474852,-0.246755352,0.073805648,,,
CD163L1,0.294611961,0.069180917,0.520043005,0.375673706,0.077237706,0.674109705,-0.434232242,-0.623762103,-0.24470238,0.007343408,-0.196436766,0.211123582,,,
CD164,-0.590806962,-0.832453496,-0.349160428,-0.010291236,-0.292419596,0.271837124,0.202314414,0.084625857,0.320002972,0.254366192,0.014204301,0.494528083,,,
CD164L2,0.519553973,0.208383102,0.830724844,-0.053850886,-0.282098707,0.174396935,0.054674845,-0.091807246,0.201156936,-0.415136763,-0.603273383,-0.227000144,,,
CD177,-0.077836,-0.258081862,0.102409861,0.032393796,-0.124867939,0.189655531,0.318783887,0.023669697,0.613898078,-0.263321123,-0.425965349,-0.100676897,,,
CD180,0.298658281,0.029038442,0.56827812,0.194921679,0.017166835,0.372676522,0.027499392,-0.137338348,0.192337133,-0.347808135,-0.584227946,-0.111388324,,,
CD19,0.108114409,-0.117790762,0.33401958,0.242191091,-0.046221217,0.5306034,-0.181552245,-0.372956233,0.009851742,-0.028193784,-0.258091608,0.201704041,,,
CD1A,0.473524379,0.141990164,0.805058593,0.007300174,-0.195358476,0.209958824,-0.027849982,-0.197927445,0.142227482,-0.332103805,-0.500248115,-0.163959496,,,
CD1B,0.249036557,-0.008428027,0.50650114,0.196662417,-0.182854617,0.576179451,-0.083398336,-0.235966921,0.06917025,-0.205185221,-0.405612234,-0.004758207,,,
CD1C,0.153297061,-0.06425286,0.370846981,-0.139249382,-0.430697753,0.152198988,0.305606884,0.106546915,0.504666853,-0.338221368,-0.54977986,-0.126662876,,,
CD1D,0.222159954,0.037465558,0.40685435,0.010738325,-0.358855793,0.380332443,0.073330234,-0.110721637,0.257382106,-0.242263936,-0.467355278,-0.017172594,,,
CD1E,0.092766773,-0.176138479,0.361672025,0.137491255,-0.175718585,0.450701095,0.129008863,-0.071347448,0.329365173,-0.2619542,-0.443534775,-0.080373626,,,
CD2,0.031189801,-0.188861618,0.25124122,0.452900866,0.190245749,0.715555982,-0.16199764,-0.361258408,0.037263129,-0.094595046,-0.322567957,0.133377865,,,
CD200,0.273811296,0.051334899,0.496287694,0.111610153,-0.103966689,0.327186996,0.109325525,-0.100212715,0.318863765,-0.365933844,-0.589198376,-0.142669311,,,
CD200R1,0.068502874,-0.138375011,0.275380759,-0.013040203,-0.320764093,0.294683687,0.044140242,-0.17251146,0.260791945,-0.08715812,-0.305600477,0.131284238,,,
CD200R1L,-0.142813047,-0.272810958,-0.012815137,-0.071510815,-0.277320451,0.134298821,0.032270991,-0.230775011,0.295316993,0.111938826,-0.119129258,0.343006911,,,
CD207,0.670970299,0.420357856,0.921582742,-0.342990934,-0.557025762,-0.128956107,0.121796981,-0.072635478,0.316229439,-0.448454363,-0.623542996,-0.27336573,,,
CD209,0.246070879,0.009973629,0.48216813,-0.451240645,-0.73333582,-0.16914547,0.18333446,-0.001383806,0.368052727,-0.134628362,-0.353453381,0.084196658,,,
CD22,-0.711463369,-0.942611554,-0.480315184,-0.244092569,-0.501292528,0.013107389,0.422611806,0.288650989,0.556572624,0.25064083,0.031964056,0.469317604,,,
CD226,0.067041543,-0.169619489,0.303702574,0.347686234,0.082706915,0.612665554,-0.041249724,-0.235004444,0.152504996,-0.184593289,-0.410653645,0.041467067,,,
CD24,0.272116346,0.146873432,0.39735926,0.574089898,0.3938214,0.754358395,-0.199770143,-0.339011996,-0.060528291,-0.299685821,-0.596830863,-0.002540778,,,
CD244,0.371401906,0.14667587,0.596127942,0.343891911,0.05439925,0.633384572,-0.176119036,-0.353435201,0.001197128,-0.281716642,-0.503103491,-0.060329793,,,
CD247,0.155804601,-0.053286062,0.364895265,0.219932014,-0.091033636,0.530897664,-0.137660162,-0.34686692,0.071546596,-0.094895136,-0.312098843,0.122308571,,,
CD248,0.178518922,-0.050505678,0.407543522,0.230018125,0.036979637,0.423056613,0.169398921,-0.067912814,0.406710655,-0.411238886,-0.60445292,-0.218024852,,,
CD27,0.085505856,-0.140304272,0.311315985,0.405434268,0.16219749,0.648671047,-0.169815228,-0.37041865,0.030788194,-0.104106933,-0.334093986,0.12588012,,,
CD274,0.151611426,-0.110296955,0.413519807,0.349632593,0.036152487,0.663112698,-0.260076203,-0.483865904,-0.036286502,-0.039285171,-0.194059389,0.115489046,,,
CD276,0.145682884,-0.060048437,0.351414205,0.452122184,0.231941769,0.6723026,-0.091932941,-0.268974468,0.085108585,-0.247220853,-0.503635012,0.009193307,,,
CD28,-0.110495825,-0.313168645,0.092176995,0.349071038,0.083680267,0.614461809,-0.038465665,-0.218323493,0.141392162,-0.054800721,-0.310096122,0.20049468,,,
CD2AP,-0.218583745,-0.477173592,0.040006103,0.069107496,-0.204076561,0.342291552,-0.127986188,-0.328553226,0.072580851,0.25203749,0.050083645,0.453991335,,,
CD2BP2,-0.736219617,-0.925131358,-0.547307876,-0.225781553,-0.501076299,0.049513194,0.05206873,-0.113608297,0.217745758,0.615156289,0.417003168,0.813309411,,,
CD300A,0.252964857,-0.040068737,0.545998451,-0.238598508,-0.387378614,-0.089818401,0.14026318,-0.077641896,0.358168256,-0.20484327,-0.392706631,-0.01697991,,,
CD300C,0.198882714,-0.130221139,0.527986566,-0.056373625,-0.290509281,0.177762031,0.137721464,-0.052442133,0.327885061,-0.252958292,-0.415596341,-0.090320243,,,
CD300E,0.717428989,0.374141604,1.060716373,-0.362105166,-0.554825869,-0.169384463,-0.228868087,-0.381581111,-0.076155062,-0.137687242,-0.277160789,0.001786305,,,
CD300LB,0.293879517,0.042994603,0.544764432,-0.350089137,-0.570333979,-0.129844294,0.336617148,0.104102739,0.569131556,-0.367956503,-0.52777752,-0.208135485,,,
